series_id,year,period,period_name,value
LNS14000000,2004,M07,July,5.5
LNS14000000,2004,M06,June,5.6
LNS14000000,2004,M05,May,5.6
LNS14000000,2004,M04,April,5.6
LNS14000000,2004,M03,March,5.8
LNS14000000,2004,M02,February,5.6
LNS14000000,2004,M01,January,5.7
LNS14000000,2003,M12,December,5.7
LNS14000000,2003,M11,November,5.8
LNS14000000,2003,M10,October,6.0
LNS14000000,2003,M09,September,6.1
LNS14000000,2003,M08,August,6.1
LNS14000000,2003,M07,July,6.2
LNS14000000,2003,M06,June,6.3
LNS14000000,2003,M05,May,6.1
LNS14000000,2003,M04,April,6.0
LNS14000000,2003,M03,March,5.9
LNS14000000,2003,M02,February,5.9
LNS14000000,2003,M01,January,5.8
LNS14000000,2002,M12,December,6.0
LNS14000000,2002,M11,November,5.9
LNS14000000,2002,M10,October,5.7
LNS14000000,2002,M09,September,5.7
LNS14000000,2002,M08,August,5.7
LNS14000000,2002,M07,July,5.8
LNS14000000,2002,M06,June,5.8
LNS14000000,2002,M05,May,5.8
LNS14000000,2002,M04,April,5.9
LNS14000000,2002,M03,March,5.7
LNS14000000,2002,M02,February,5.7
LNS14000000,2002,M01,January,5.7
LNS14000000,2001,M12,December,5.7
LNS14000000,2001,M11,November,5.5
LNS14000000,2001,M10,October,5.3
LNS14000000,2001,M09,September,5.0
LNS14000000,2001,M08,August,4.9
LNS14000000,2001,M07,July,4.6
LNS14000000,2001,M06,June,4.5
LNS14000000,2001,M05,May,4.3
LNS14000000,2001,M04,April,4.4
LNS14000000,2001,M03,March,4.3
LNS14000000,2001,M02,February,4.2
LNS14000000,2001,M01,January,4.2
LNS14000000,2000,M12,December,3.9
LNS14000000,2000,M11,November,3.9
LNS14000000,2000,M10,October,3.9
LNS14000000,2000,M09,September,3.9
LNS14000000,2000,M08,August,4.1
LNS14000000,2000,M07,July,4.0
LNS14000000,2000,M06,June,4.0
LNS14000000,2000,M05,May,4.0
LNS14000000,2000,M04,April,3.8
LNS14000000,2000,M03,March,4.0
LNS14000000,2000,M02,February,4.1
LNS14000000,2000,M01,January,4.0
LNS11300000,2019,M12,December,63.3
LNS11300000,2019,M11,November,63.3
LNS11300000,2019,M10,October,63.3
LNS11300000,2019,M09,September,63.2
LNS11300000,2019,M08,August,63.1
LNS11300000,2019,M07,July,63.1
LNS11300000,2019,M06,June,63.0
LNS11300000,2019,M05,May,62.9
LNS11300000,2019,M04,April,62.8
LNS11300000,2019,M03,March,63.0
LNS11300000,2019,M02,February,63.1
LNS11300000,2019,M01,January,63.1
LNS11300000,2018,M12,December,63.0
LNS11300000,2018,M11,November,62.9
LNS11300000,2018,M10,October,62.9
LNS11300000,2018,M09,September,62.8
LNS11300000,2018,M08,August,62.6
LNS11300000,2018,M07,July,63.0
LNS11300000,2018,M06,June,63.0
LNS11300000,2018,M05,May,62.9
LNS11300000,2018,M04,April,62.9
LNS11300000,2018,M03,March,62.9
LNS11300000,2018,M02,February,63.0
LNS11300000,2018,M01,January,62.7
LNS11300000,2017,M12,December,62.7
LNS11300000,2017,M11,November,62.7
LNS11300000,2017,M10,October,62.7
LNS11300000,2017,M09,September,63.1
LNS11300000,2017,M08,August,62.9
LNS11300000,2017,M07,July,62.9
LNS11300000,2017,M06,June,62.8
LNS11300000,2017,M05,May,62.8
LNS11300000,2017,M04,April,63.0
LNS11300000,2017,M03,March,62.9
LNS11300000,2017,M02,February,62.9
LNS11300000,2017,M01,January,62.8
LNS11300000,2016,M12,December,62.7
LNS11300000,2016,M11,November,62.7
LNS11300000,2016,M10,October,62.8
LNS11300000,2016,M09,September,62.9
LNS11300000,2016,M08,August,62.9
LNS11300000,2016,M07,July,62.8
LNS11300000,2016,M06,June,62.7
LNS11300000,2016,M05,May,62.7
LNS11300000,2016,M04,April,62.9
LNS11300000,2016,M03,March,63.0
LNS11300000,2016,M02,February,62.8
LNS11300000,2016,M01,January,62.7
LNS11300000,2015,M12,December,62.7
LNS11300000,2015,M11,November,62.5
LNS11300000,2015,M10,October,62.5
LNS11300000,2015,M09,September,62.4
LNS11300000,2015,M08,August,62.6
LNS11300000,2015,M07,July,62.6
LNS11300000,2015,M06,June,62.7
LNS11300000,2015,M05,May,62.9
LNS11300000,2015,M04,April,62.8
LNS11300000,2015,M03,March,62.6
LNS11300000,2015,M02,February,62.7
LNS11300000,2015,M01,January,62.9
LNS11300000,2014,M12,December,62.8
LNS11300000,2014,M11,November,62.9
LNS11300000,2014,M10,October,62.9
LNS11300000,2014,M09,September,62.8
LNS11300000,2014,M08,August,62.9
LNS11300000,2014,M07,July,62.9
LNS11300000,2014,M06,June,62.8
LNS11300000,2014,M05,May,62.9
LNS11300000,2014,M04,April,62.8
LNS11300000,2014,M03,March,63.1
LNS11300000,2014,M02,February,62.9
LNS11300000,2014,M01,January,62.9
LNS11300000,2013,M12,December,62.9
LNS11300000,2013,M11,November,63.0
LNS11300000,2013,M10,October,62.8
LNS11300000,2013,M09,September,63.2
LNS11300000,2013,M08,August,63.3
LNS11300000,2013,M07,July,63.3
LNS11300000,2013,M06,June,63.4
LNS11300000,2013,M05,May,63.4
LNS11300000,2013,M04,April,63.4
LNS11300000,2013,M03,March,63.3
LNS11300000,2013,M02,February,63.4
LNS11300000,2013,M01,January,63.7
LNS11300000,2012,M12,December,63.7
LNS11300000,2012,M11,November,63.6
LNS11300000,2012,M10,October,63.8
LNS11300000,2012,M09,September,63.6
LNS11300000,2012,M08,August,63.5
LNS11300000,2012,M07,July,63.7
LNS11300000,2012,M06,June,63.8
LNS11300000,2012,M05,May,63.7
LNS11300000,2012,M04,April,63.7
LNS11300000,2012,M03,March,63.8
LNS11300000,2012,M02,February,63.8
LNS11300000,2012,M01,January,63.7
LNS11300000,2011,M12,December,64.0
LNS11300000,2011,M11,November,64.1
LNS11300000,2011,M10,October,64.1
LNS11300000,2011,M09,September,64.2
LNS11300000,2011,M08,August,64.1
LNS11300000,2011,M07,July,64.0
LNS11300000,2011,M06,June,64.0
LNS11300000,2011,M05,May,64.1
LNS11300000,2011,M04,April,64.2
LNS11300000,2011,M03,March,64.2
LNS11300000,2011,M02,February,64.1
LNS11300000,2011,M01,January,64.2
LNS11300000,2010,M12,December,64.3
LNS11300000,2010,M11,November,64.6
LNS11300000,2010,M10,October,64.4
LNS11300000,2010,M09,September,64.6
LNS11300000,2010,M08,August,64.7
LNS11300000,2010,M07,July,64.6
LNS11300000,2010,M06,June,64.6
LNS11300000,2010,M05,May,64.9
LNS11300000,2010,M04,April,65.2
LNS11300000,2010,M03,March,64.9
LNS11300000,2010,M02,February,64.9
LNS11300000,2010,M01,January,64.8
LNS11300000,2009,M12,December,64.6
LNS11300000,2009,M11,November,65.0
LNS11300000,2009,M10,October,65.0
LNS11300000,2009,M09,September,65.1
LNS11300000,2009,M08,August,65.4
LNS11300000,2009,M07,July,65.5
LNS11300000,2009,M06,June,65.7
LNS11300000,2009,M05,May,65.7
LNS11300000,2009,M04,April,65.7
LNS11300000,2009,M03,March,65.6
LNS11300000,2009,M02,February,65.8
LNS11300000,2009,M01,January,65.7
LNS11300000,2008,M12,December,65.8
LNS11300000,2008,M11,November,65.9
LNS11300000,2008,M10,October,66.0
LNS11300000,2008,M09,September,66.0
LNS11300000,2008,M08,August,66.1
LNS11300000,2008,M07,July,66.1
LNS11300000,2008,M06,June,66.1
LNS11300000,2008,M05,May,66.1
LNS11300000,2008,M04,April,65.9
LNS11300000,2008,M03,March,66.1
LNS11300000,2008,M02,February,66.0
LNS11300000,2008,M01,January,66.2
LNS11300000,2007,M12,December,66.0
LNS11300000,2007,M11,November,66.0
LNS11300000,2007,M10,October,65.8
LNS11300000,2007,M09,September,66.0
LNS11300000,2007,M08,August,65.8
LNS11300000,2007,M07,July,66.0
LNS11300000,2007,M06,June,66.0
LNS11300000,2007,M05,May,66.0
LNS11300000,2007,M04,April,65.9
LNS11300000,2007,M03,March,66.2
LNS11300000,2007,M02,February,66.3
LNS11300000,2007,M01,January,66.4
LNS11300000,2006,M12,December,66.4
LNS11300000,2006,M11,November,66.3
LNS11300000,2006,M10,October,66.2
LNS11300000,2006,M09,September,66.1
LNS11300000,2006,M08,August,66.2
LNS11300000,2006,M07,July,66.1
LNS11300000,2006,M06,June,66.2
LNS11300000,2006,M05,May,66.1
LNS11300000,2006,M04,April,66.1
LNS11300000,2006,M03,March,66.2
LNS11300000,2006,M02,February,66.1
LNS11300000,2006,M01,January,66.0
LNS11300000,2005,M12,December,66.0
LNS11300000,2005,M11,November,66.0
LNS11300000,2005,M10,October,66.1
LNS11300000,2005,M09,September,66.1
LNS11300000,2005,M08,August,66.2
LNS11300000,2005,M07,July,66.1
LNS11300000,2005,M06,June,66.1
LNS11300000,2005,M05,May,66.1
LNS11300000,2005,M04,April,66.1
LNS11300000,2005,M03,March,65.9
LNS11300000,2005,M02,February,65.9
LNS11300000,2005,M01,January,65.8
LNS11300000,2004,M12,December,65.9
LNS11300000,2004,M11,November,66.0
LNS11300000,2004,M10,October,65.9
LNS11300000,2004,M09,September,65.8
LNS11300000,2004,M08,August,66.0
LNS11300000,2004,M07,July,66.1
LNS11300000,2004,M06,June,66.1
LNS11300000,2004,M05,May,66.0
LNS11300000,2004,M04,April,65.9
LNS11300000,2004,M03,March,66.0
LNS11300000,2004,M02,February,66.0
LNS11300000,2004,M01,January,66.1
LNS11300000,2003,M12,December,65.9
LNS11300000,2003,M11,November,66.1
LNS11300000,2003,M10,October,66.1
LNS11300000,2003,M09,September,66.1
LNS11300000,2003,M08,August,66.1
LNS11300000,2003,M07,July,66.2
LNS11300000,2003,M06,June,66.5
LNS11300000,2003,M05,May,66.4
LNS11300000,2003,M04,April,66.4
LNS11300000,2003,M03,March,66.3
LNS11300000,2003,M02,February,66.4
LNS11300000,2003,M01,January,66.4
LNS11300000,2002,M12,December,66.3
LNS11300000,2002,M11,November,66.4
LNS11300000,2002,M10,October,66.6
LNS11300000,2002,M09,September,66.7
LNS11300000,2002,M08,August,66.6
LNS11300000,2002,M07,July,66.5
LNS11300000,2002,M06,June,66.6
LNS11300000,2002,M05,May,66.7
LNS11300000,2002,M04,April,66.7
LNS11300000,2002,M03,March,66.6
LNS11300000,2002,M02,February,66.8
LNS11300000,2002,M01,January,66.5
LNS11300000,2001,M12,December,66.7
LNS11300000,2001,M11,November,66.7
LNS11300000,2001,M10,October,66.7
LNS11300000,2001,M09,September,66.8
LNS11300000,2001,M08,August,66.5
LNS11300000,2001,M07,July,66.8
LNS11300000,2001,M06,June,66.7
LNS11300000,2001,M05,May,66.7
LNS11300000,2001,M04,April,66.9
LNS11300000,2001,M03,March,67.2
LNS11300000,2001,M02,February,67.1
LNS11300000,2001,M01,January,67.2
LNS11300000,2000,M12,December,67.0
LNS11300000,2000,M11,November,66.9
LNS11300000,2000,M10,October,66.8
LNS11300000,2000,M09,September,66.9
LNS11300000,2000,M08,August,66.9
LNS11300000,2000,M07,July,66.9
LNS11300000,2000,M06,June,67.1
LNS11300000,2000,M05,May,67.1
LNS11300000,2000,M04,April,67.3
LNS11300000,2000,M03,March,67.3
LNS11300000,2000,M02,February,67.3
LNS11300000,2000,M01,January,67.3
LNS12300000,2019,M12,December,61.1
LNS12300000,2019,M11,November,61.0
LNS12300000,2019,M10,October,61.0
LNS12300000,2019,M09,September,61.0
LNS12300000,2019,M08,August,60.8
LNS12300000,2019,M07,July,60.8
LNS12300000,2019,M06,June,60.7
LNS12300000,2019,M05,May,60.6
LNS12300000,2019,M04,April,60.5
LNS12300000,2019,M03,March,60.6
LNS12300000,2019,M02,February,60.7
LNS12300000,2019,M01,January,60.6
LNS12300000,2018,M12,December,60.6
LNS12300000,2018,M11,November,60.6
LNS12300000,2018,M10,October,60.5
LNS12300000,2018,M09,September,60.4
LNS12300000,2018,M08,August,60.3
LNS12300000,2018,M07,July,60.6
LNS12300000,2018,M06,June,60.5
LNS12300000,2018,M05,May,60.5
LNS12300000,2018,M04,April,60.4
LNS12300000,2018,M03,March,60.4
LNS12300000,2018,M02,February,60.4
LNS12300000,2018,M01,January,60.1
LNS12300000,2017,M12,December,60.1
LNS12300000,2017,M11,November,60.1
LNS12300000,2017,M10,October,60.1
LNS12300000,2017,M09,September,60.4
LNS12300000,2017,M08,August,60.1
LNS12300000,2017,M07,July,60.2
LNS12300000,2017,M06,June,60.1
LNS12300000,2017,M05,May,60.1
LNS12300000,2017,M04,April,60.2
LNS12300000,2017,M03,March,60.2
LNS12300000,2017,M02,February,60.0
LNS12300000,2017,M01,January,59.9
LNS12300000,2016,M12,December,59.7
LNS12300000,2016,M11,November,59.7
LNS12300000,2016,M10,October,59.7
LNS12300000,2016,M09,September,59.7
LNS12300000,2016,M08,August,59.8
LNS12300000,2016,M07,July,59.8
LNS12300000,2016,M06,June,59.7
LNS12300000,2016,M05,May,59.7
LNS12300000,2016,M04,April,59.7
LNS12300000,2016,M03,March,59.8
LNS12300000,2016,M02,February,59.8
LNS12300000,2016,M01,January,59.7
LNS12300000,2015,M12,December,59.6
LNS12300000,2015,M11,November,59.4
LNS12300000,2015,M10,October,59.3
LNS12300000,2015,M09,September,59.2
LNS12300000,2015,M08,August,59.4
LNS12300000,2015,M07,July,59.3
LNS12300000,2015,M06,June,59.4
LNS12300000,2015,M05,May,59.4
LNS12300000,2015,M04,April,59.3
LNS12300000,2015,M03,March,59.2
LNS12300000,2015,M02,February,59.2
LNS12300000,2015,M01,January,59.3
LNS12300000,2014,M12,December,59.3
LNS12300000,2014,M11,November,59.2
LNS12300000,2014,M10,October,59.3
LNS12300000,2014,M09,September,59.1
LNS12300000,2014,M08,August,59.0
LNS12300000,2014,M07,July,59.0
LNS12300000,2014,M06,June,59.0
LNS12300000,2014,M05,May,58.9
LNS12300000,2014,M04,April,58.9
LNS12300000,2014,M03,March,58.9
LNS12300000,2014,M02,February,58.7
LNS12300000,2014,M01,January,58.8
LNS12300000,2013,M12,December,58.7
LNS12300000,2013,M11,November,58.6
LNS12300000,2013,M10,October,58.3
LNS12300000,2013,M09,September,58.7
LNS12300000,2013,M08,August,58.7
LNS12300000,2013,M07,July,58.7
LNS12300000,2013,M06,June,58.6
LNS12300000,2013,M05,May,58.6
LNS12300000,2013,M04,April,58.6
LNS12300000,2013,M03,March,58.5
LNS12300000,2013,M02,February,58.6
LNS12300000,2013,M01,January,58.6
LNS12300000,2012,M12,December,58.7
LNS12300000,2012,M11,November,58.7
LNS12300000,2012,M10,October,58.8
LNS12300000,2012,M09,September,58.7
LNS12300000,2012,M08,August,58.4
LNS12300000,2012,M07,July,58.5
LNS12300000,2012,M06,June,58.6
LNS12300000,2012,M05,May,58.5
LNS12300000,2012,M04,April,58.4
LNS12300000,2012,M03,March,58.5
LNS12300000,2012,M02,February,58.5
LNS12300000,2012,M01,January,58.4
LNS12300000,2011,M12,December,58.6
LNS12300000,2011,M11,November,58.6
LNS12300000,2011,M10,October,58.4
LNS12300000,2011,M09,September,58.4
LNS12300000,2011,M08,August,58.3
LNS12300000,2011,M07,July,58.2
LNS12300000,2011,M06,June,58.2
LNS12300000,2011,M05,May,58.3
LNS12300000,2011,M04,April,58.4
LNS12300000,2011,M03,March,58.4
LNS12300000,2011,M02,February,58.4
LNS12300000,2011,M01,January,58.3
LNS12300000,2010,M12,December,58.3
LNS12300000,2010,M11,November,58.2
LNS12300000,2010,M10,October,58.3
LNS12300000,2010,M09,September,58.5
LNS12300000,2010,M08,August,58.6
LNS12300000,2010,M07,July,58.5
LNS12300000,2010,M06,June,58.5
LNS12300000,2010,M05,May,58.6
LNS12300000,2010,M04,April,58.7
LNS12300000,2010,M03,March,58.5
LNS12300000,2010,M02,February,58.5
LNS12300000,2010,M01,January,58.5
LNS12300000,2009,M12,December,58.3
LNS12300000,2009,M11,November,58.6
LNS12300000,2009,M10,October,58.5
LNS12300000,2009,M09,September,58.7
LNS12300000,2009,M08,August,59.1
LNS12300000,2009,M07,July,59.3
LNS12300000,2009,M06,June,59.4
LNS12300000,2009,M05,May,59.6
LNS12300000,2009,M04,April,59.8
LNS12300000,2009,M03,March,59.9
LNS12300000,2009,M02,February,60.3
LNS12300000,2009,M01,January,60.6
LNS12300000,2008,M12,December,61.0
LNS12300000,2008,M11,November,61.4
LNS12300000,2008,M10,October,61.7
LNS12300000,2008,M09,September,61.9
LNS12300000,2008,M08,August,62.0
LNS12300000,2008,M07,July,62.2
LNS12300000,2008,M06,June,62.4
LNS12300000,2008,M05,May,62.5
LNS12300000,2008,M04,April,62.7
LNS12300000,2008,M03,March,62.7
LNS12300000,2008,M02,February,62.8
LNS12300000,2008,M01,January,62.9
LNS12300000,2007,M12,December,62.7
LNS12300000,2007,M11,November,62.9
LNS12300000,2007,M10,October,62.7
LNS12300000,2007,M09,September,62.9
LNS12300000,2007,M08,August,62.7
LNS12300000,2007,M07,July,62.9
LNS12300000,2007,M06,June,63.0
LNS12300000,2007,M05,May,63.0
LNS12300000,2007,M04,April,63.0
LNS12300000,2007,M03,March,63.3
LNS12300000,2007,M02,February,63.3
LNS12300000,2007,M01,January,63.3
LNS12300000,2006,M12,December,63.4
LNS12300000,2006,M11,November,63.3
LNS12300000,2006,M10,October,63.3
LNS12300000,2006,M09,September,63.1
LNS12300000,2006,M08,August,63.1
LNS12300000,2006,M07,July,63.0
LNS12300000,2006,M06,June,63.1
LNS12300000,2006,M05,May,63.1
LNS12300000,2006,M04,April,63.0
LNS12300000,2006,M03,March,63.1
LNS12300000,2006,M02,February,63.0
LNS12300000,2006,M01,January,62.9
LNS12300000,2005,M12,December,62.8
LNS12300000,2005,M11,November,62.7
LNS12300000,2005,M10,October,62.8
LNS12300000,2005,M09,September,62.8
LNS12300000,2005,M08,August,62.9
LNS12300000,2005,M07,July,62.8
LNS12300000,2005,M06,June,62.7
LNS12300000,2005,M05,May,62.8
LNS12300000,2005,M04,April,62.7
LNS12300000,2005,M03,March,62.4
LNS12300000,2005,M02,February,62.4
LNS12300000,2005,M01,January,62.4
LNS12300000,2004,M12,December,62.4
LNS12300000,2004,M11,November,62.5
LNS12300000,2004,M10,October,62.3
LNS12300000,2004,M09,September,62.3
LNS12300000,2004,M08,August,62.4
LNS12300000,2004,M07,July,62.5
LNS12300000,2004,M06,June,62.4
LNS12300000,2004,M05,May,62.3
LNS12300000,2004,M04,April,62.3
LNS12300000,2004,M03,March,62.2
LNS12300000,2004,M02,February,62.3
LNS12300000,2004,M01,January,62.3
LNS12300000,2003,M12,December,62.2
LNS12300000,2003,M11,November,62.3
LNS12300000,2003,M10,October,62.1
LNS12300000,2003,M09,September,62.0
LNS12300000,2003,M08,August,62.1
LNS12300000,2003,M07,July,62.1
LNS12300000,2003,M06,June,62.3
LNS12300000,2003,M05,May,62.3
LNS12300000,2003,M04,April,62.4
LNS12300000,2003,M03,March,62.4
LNS12300000,2003,M02,February,62.5
LNS12300000,2003,M01,January,62.5
LNS12300000,2002,M12,December,62.4
LNS12300000,2002,M11,November,62.5
LNS12300000,2002,M10,October,62.7
LNS12300000,2002,M09,September,63.0
LNS12300000,2002,M08,August,62.7
LNS12300000,2002,M07,July,62.7
LNS12300000,2002,M06,June,62.7
LNS12300000,2002,M05,May,62.9
LNS12300000,2002,M04,April,62.7
LNS12300000,2002,M03,March,62.8
LNS12300000,2002,M02,February,63.0
LNS12300000,2002,M01,January,62.7
LNS12300000,2001,M12,December,62.9
LNS12300000,2001,M11,November,63.0
LNS12300000,2001,M10,October,63.2
LNS12300000,2001,M09,September,63.5
LNS12300000,2001,M08,August,63.2
LNS12300000,2001,M07,July,63.7
LNS12300000,2001,M06,June,63.7
LNS12300000,2001,M05,May,63.8
LNS12300000,2001,M04,April,64.0
LNS12300000,2001,M03,March,64.3
LNS12300000,2001,M02,February,64.3
LNS12300000,2001,M01,January,64.4
LNS12300000,2000,M12,December,64.4
LNS12300000,2000,M11,November,64.3
LNS12300000,2000,M10,October,64.2
LNS12300000,2000,M09,September,64.2
LNS12300000,2000,M08,August,64.2
LNS12300000,2000,M07,July,64.2
LNS12300000,2000,M06,June,64.5
LNS12300000,2000,M05,May,64.4
LNS12300000,2000,M04,April,64.7
LNS12300000,2000,M03,March,64.6
LNS12300000,2000,M02,February,64.6
LNS12300000,2000,M01,January,64.6
LNS13023621,2019,M12,December,2750.0
LNS13023621,2019,M11,November,2801.0
LNS13023621,2019,M10,October,2751.0
LNS13023621,2019,M09,September,2566.0
LNS13023621,2019,M08,August,2814.0
LNS13023621,2019,M07,July,2852.0
LNS13023621,2019,M06,June,2689.0
LNS13023621,2019,M05,May,2680.0
LNS13023621,2019,M04,April,2765.0
LNS13023621,2019,M03,March,2810.0
LNS13023621,2019,M02,February,2812.0
LNS13023621,2019,M01,January,3123.0
LNS13023621,2018,M12,December,2931.0
LNS13023621,2018,M11,November,2893.0
LNS13023621,2018,M10,October,2883.0
LNS13023621,2018,M09,September,2820.0
LNS13023621,2018,M08,August,2807.0
LNS13023621,2018,M07,July,2972.0
LNS13023621,2018,M06,June,3082.0
LNS13023621,2018,M05,May,2892.0
LNS13023621,2018,M04,April,3058.0
LNS13023621,2018,M03,March,3119.0
LNS13023621,2018,M02,February,3217.0
LNS13023621,2018,M01,January,3202.0
LNS13023621,2017,M12,December,3261.0
LNS13023621,2017,M11,November,3205.0
LNS13023621,2017,M10,October,3253.0
LNS13023621,2017,M09,September,3331.0
LNS13023621,2017,M08,August,3461.0
LNS13023621,2017,M07,July,3355.0
LNS13023621,2017,M06,June,3391.0
LNS13023621,2017,M05,May,3440.0
LNS13023621,2017,M04,April,3586.0
LNS13023621,2017,M03,March,3572.0
LNS13023621,2017,M02,February,3653.0
LNS13023621,2017,M01,January,3678.0
LNS13023621,2016,M12,December,3610.0
LNS13023621,2016,M11,November,3547.0
LNS13023621,2016,M10,October,3741.0
LNS13023621,2016,M09,September,3885.0
LNS13023621,2016,M08,August,3733.0
LNS13023621,2016,M07,July,3740.0
LNS13023621,2016,M06,June,3792.0
LNS13023621,2016,M05,May,3736.0
LNS13023621,2016,M04,April,3965.0
LNS13023621,2016,M03,March,3843.0
LNS13023621,2016,M02,February,3711.0
LNS13023621,2016,M01,January,3542.0
LNS13023621,2015,M12,December,3795.0
LNS13023621,2015,M11,November,3903.0
LNS13023621,2015,M10,October,3995.0
LNS13023621,2015,M09,September,3877.0
LNS13023621,2015,M08,August,3973.0
LNS13023621,2015,M07,July,4071.0
LNS13023621,2015,M06,June,4070.0
LNS13023621,2015,M05,May,4403.0
LNS13023621,2015,M04,April,4159.0
LNS13023621,2015,M03,March,4150.0
LNS13023621,2015,M02,February,4174.0
LNS13023621,2015,M01,January,4219.0
LNS13023621,2014,M12,December,4339.0
LNS13023621,2014,M11,November,4483.0
LNS13023621,2014,M10,October,4368.0
LNS13023621,2014,M09,September,4528.0
LNS13023621,2014,M08,August,4761.0
LNS13023621,2014,M07,July,4774.0
LNS13023621,2014,M06,June,4814.0
LNS13023621,2014,M05,May,5013.0
LNS13023621,2014,M04,April,5177.0
LNS13023621,2014,M03,March,5374.0
LNS13023621,2014,M02,February,5422.0
LNS13023621,2014,M01,January,5359.0
LNS13023621,2013,M12,December,5433.0
LNS13023621,2013,M11,November,5738.0
LNS13023621,2013,M10,October,6255.0
LNS13023621,2013,M09,September,5855.0
LNS13023621,2013,M08,August,5893.0
LNS13023621,2013,M07,July,5852.0
LNS13023621,2013,M06,June,6119.0
LNS13023621,2013,M05,May,6090.0
LNS13023621,2013,M04,April,6338.0
LNS13023621,2013,M03,March,6239.0
LNS13023621,2013,M02,February,6453.0
LNS13023621,2013,M01,January,6644.0
LNS13023621,2012,M12,December,6515.0
LNS13023621,2012,M11,November,6464.0
LNS13023621,2012,M10,October,6554.0
LNS13023621,2012,M09,September,6548.0
LNS13023621,2012,M08,August,6833.0
LNS13023621,2012,M07,July,7096.0
LNS13023621,2012,M06,June,7114.0
LNS13023621,2012,M05,May,6975.0
LNS13023621,2012,M04,April,6848.0
LNS13023621,2012,M03,March,7037.0
LNS13023621,2012,M02,February,7136.0
LNS13023621,2012,M01,January,7263.0
LNS13023621,2011,M12,December,7555.0
LNS13023621,2011,M11,November,7651.0
LNS13023621,2011,M10,October,7891.0
LNS13023621,2011,M09,September,8027.0
LNS13023621,2011,M08,August,8009.0
LNS13023621,2011,M07,July,8114.0
LNS13023621,2011,M06,June,8157.0
LNS13023621,2011,M05,May,8264.0
LNS13023621,2011,M04,April,8294.0
LNS13023621,2011,M03,March,8338.0
LNS13023621,2011,M02,February,8353.0
LNS13023621,2011,M01,January,8475.0
LNS13023621,2010,M12,December,8831.0
LNS13023621,2010,M11,November,9491.0
LNS13023621,2010,M10,October,8884.0
LNS13023621,2010,M09,September,9142.0
LNS13023621,2010,M08,August,9127.0
LNS13023621,2010,M07,July,8999.0
LNS13023621,2010,M06,June,9039.0
LNS13023621,2010,M05,May,9237.0
LNS13023621,2010,M04,April,9415.0
LNS13023621,2010,M03,March,9575.0
LNS13023621,2010,M02,February,9596.0
LNS13023621,2010,M01,January,9341.0
LNS13023621,2009,M12,December,9591.0
LNS13023621,2009,M11,November,9752.0
LNS13023621,2009,M10,October,9931.0
LNS13023621,2009,M09,September,9956.0
LNS13023621,2009,M08,August,9641.0
LNS13023621,2009,M07,July,9464.0
LNS13023621,2009,M06,June,9529.0
LNS13023621,2009,M05,May,9421.0
LNS13023621,2009,M04,April,8960.0
LNS13023621,2009,M03,March,8539.0
LNS13023621,2009,M02,February,8079.0
LNS13023621,2009,M01,January,7450.0
LNS13023621,2008,M12,December,6653.0
LNS13023621,2008,M11,November,6228.0
LNS13023621,2008,M10,October,5706.0
LNS13023621,2008,M09,September,5257.0
LNS13023621,2008,M08,August,4942.0
LNS13023621,2008,M07,July,4539.0
LNS13023621,2008,M06,June,4390.0
LNS13023621,2008,M05,May,4252.0
LNS13023621,2008,M04,April,4067.0
LNS13023621,2008,M03,March,4119.0
LNS13023621,2008,M02,February,3894.0
LNS13023621,2008,M01,January,3851.0
LNS13023621,2007,M12,December,3871.0
LNS13023621,2007,M11,November,3683.0
LNS13023621,2007,M10,October,3706.0
LNS13023621,2007,M09,September,3591.0
LNS13023621,2007,M08,August,3625.0
LNS13023621,2007,M07,July,3675.0
LNS13023621,2007,M06,June,3383.0
LNS13023621,2007,M05,May,3360.0
LNS13023621,2007,M04,April,3354.0
LNS13023621,2007,M03,March,3169.0
LNS13023621,2007,M02,February,3395.0
LNS13023621,2007,M01,January,3405.0
LNS13023621,2006,M12,December,3243.0
LNS13023621,2006,M11,November,3275.0
LNS13023621,2006,M10,October,3125.0
LNS13023621,2006,M09,September,3233.0
LNS13023621,2006,M08,August,3283.0
LNS13023621,2006,M07,July,3313.0
LNS13023621,2006,M06,June,3369.0
LNS13023621,2006,M05,May,3473.0
LNS13023621,2006,M04,April,3505.0
LNS13023621,2006,M03,March,3399.0
LNS13023621,2006,M02,February,3366.0
LNS13023621,2006,M01,January,3349.0
LNS13023621,2005,M12,December,3483.0
LNS13023621,2005,M11,November,3515.0
LNS13023621,2005,M10,October,3539.0
LNS13023621,2005,M09,September,3749.0
LNS13023621,2005,M08,August,3454.0
LNS13023621,2005,M07,July,3580.0
LNS13023621,2005,M06,June,3642.0
LNS13023621,2005,M05,May,3610.0
LNS13023621,2005,M04,April,3637.0
LNS13023621,2005,M03,March,3768.0
LNS13023621,2005,M02,February,3904.0
LNS13023621,2005,M01,January,4029.0
LNS13023621,2004,M12,December,4026.0
LNS13023621,2004,M11,November,4059.0
LNS13023621,2004,M10,October,4069.0
LNS13023621,2004,M09,September,4031.0
LNS13023621,2004,M08,August,4003.0
LNS13023621,2004,M07,July,4210.0
LNS13023621,2004,M06,June,4105.0
LNS13023621,2004,M05,May,4192.0
LNS13023621,2004,M04,April,4334.0
LNS13023621,2004,M03,March,4562.0
LNS13023621,2004,M02,February,4276.0
